protocol,velocity_mps,seed_offset,pdr
PZ-2021,4.0,13,0.85728026877519
PZ-2021,4.0,14,0.8643363346897054
PZ-2021,4.0,15,0.856345320445556
PZ-2021,4.0,16,0.8497575874696057
PZ-2021,4.0,17,0.8558009146508861
PZ-2021,4.0,18,0.8829885276469178
PZ-2021,4.0,19,0.8753240049722428
PZ-2021,4.0,20,0.83770856966487
PZ-2021,4.0,21,0.8500915583842463
PZ-2021,4.0,22,0.8558263386487509
PZ-2021,4.0,23,0.8401649370334138
PZ-2021,4.0,24,0.8463709123896392
PZ-2021,4.0,25,0.8447269864086738
PZ-2021,4.0,26,0.8340278711375206
PZ-2021,4.0,27,0.8385346655427908
PZ-2021,4.0,28,0.8457357318227852
PZ-2021,4.0,29,0.8602078125638499
DARE-IoT,4.0,0,0.8319271309452747
DARE-IoT,4.0,1,0.8498242760071312
DARE-IoT,4.0,2,0.8255103698992835
DARE-IoT,4.0,3,0.8360752092860372
DARE-IoT,4.0,4,0.8514942501460231
DARE-IoT,4.0,5,0.8471861416473279
DARE-IoT,4.0,6,0.8474700603561772
DARE-IoT,4.0,7,0.8226270247097396
DARE-IoT,4.0,8,0.8301466282153254
DARE-IoT,4.0,9,0.8344985747138403
DARE-IoT,4.0,10,0.8525483294625306
DARE-IoT,4.0,11,0.8406088146254524
DARE-IoT,4.0,12,0.8553309276558536
DARE-IoT,4.0,13,0.8364869972232108
DARE-IoT,4.0,14,0.8465778615692469
DARE-IoT,4.0,15,0.8404215282657659
DARE-IoT,4.0,16,0.8229852643375274
DARE-IoT,4.0,17,0.8302070262384702
DARE-IoT,4.0,18,0.8337236599901647
DARE-IoT,4.0,19,0.8311525765397951
DARE-IoT,4.0,20,0.8308907167961483
DARE-IoT,4.0,21,0.8407792602556444
DARE-IoT,4.0,22,0.8599373660337962
DARE-IoT,4.0,23,0.8592347275398521
DARE-IoT,4.0,24,0.861317793025793
DARE-IoT,4.0,25,0.8425770118277308
DARE-IoT,4.0,26,0.8415943611011271
DARE-IoT,4.0,27,0.8337065837141581
DARE-IoT,4.0,28,0.8420399355364242
DARE-IoT,4.0,29,0.8499456715500816
PSO-Energy,4.0,0,0.8108183420172823
PSO-Energy,4.0,1,0.7950740988825394
PSO-Energy,4.0,2,0.8081101407518813
PSO-Energy,4.0,3,0.8233150082235868
PSO-Energy,4.0,4,0.8226929555759426
PSO-Energy,4.0,5,0.8096006700337631
PSO-Energy,4.0,6,0.814075357893062
PSO-Energy,4.0,7,0.8164012454141776
PSO-Energy,4.0,8,0.8186182758601399
PSO-Energy,4.0,9,0.8164441835672425
PSO-Energy,4.0,10,0.8122778376005717
PSO-Energy,4.0,11,0.7986170541414556
PSO-Energy,4.0,12,0.7955345758121786
PSO-Energy,4.0,13,0.8210833075179041
PSO-Energy,4.0,14,0.8287891476049966
PSO-Energy,4.0,15,0.8157388361493724
PSO-Energy,4.0,16,0.806322514324522
PSO-Energy,4.0,17,0.8201783040761558
PSO-Energy,4.0,18,0.7978228349491995
PSO-Energy,4.0,19,0.816387334876913
PSO-Energy,4.0,20,0.7996109601684032
PSO-Energy,4.0,21,0.7963744515892431
PSO-Energy,4.0,22,0.8050872798805923
PSO-Energy,4.0,23,0.809102879293881
PSO-Energy,4.0,24,0.8120512732049816
PSO-Energy,4.0,25,0.8151934552913911
PSO-Energy,4.0,26,0.8157108586974928
PSO-Energy,4.0,27,0.8085791440984553
PSO-Energy,4.0,28,0.8078931798575764
PSO-Energy,4.0,29,0.8174983573855672
GWO-WBAN,4.0,0,0.7836825060016449
GWO-WBAN,4.0,1,0.7644402879382381
GWO-WBAN,4.0,2,0.7785286857916706
GWO-WBAN,4.0,3,0.7852934889403841
GWO-WBAN,4.0,4,0.7559378645685612
GWO-WBAN,4.0,5,0.77867606062685
GWO-WBAN,4.0,6,0.7627332930121196
GWO-WBAN,4.0,7,0.7697146555333523
GWO-WBAN,4.0,8,0.7622809016532951
GWO-WBAN,4.0,9,0.7654870667662816
GWO-WBAN,4.0,10,0.7798952520504985
GWO-WBAN,4.0,11,0.7907785424732481
GWO-WBAN,4.0,12,0.7709825153688845
GWO-WBAN,4.0,13,0.779933632432918
GWO-WBAN,4.0,14,0.7867098556751024
GWO-WBAN,4.0,15,0.7674488277535596
GWO-WBAN,4.0,16,0.7815728383094394
GWO-WBAN,4.0,17,0.779077361256777
GWO-WBAN,4.0,18,0.7668091999522753
GWO-WBAN,4.0,19,0.7742197923235014
GWO-WBAN,4.0,20,0.7822882464372349
GWO-WBAN,4.0,21,0.7903699238050914
GWO-WBAN,4.0,22,0.7664119846853776
GWO-WBAN,4.0,23,0.7686448739670527
GWO-WBAN,4.0,24,0.7909522218327079
GWO-WBAN,4.0,25,0.7924769884708877
GWO-WBAN,4.0,26,0.7901536990837092
GWO-WBAN,4.0,27,0.7823025700497147
GWO-WBAN,4.0,28,0.7616337080241617
GWO-WBAN,4.0,29,0.7803840724427326
ACO-WBAN,4.0,0,0.7687456377298809
ACO-WBAN,4.0,1,0.7625904122575176
ACO-WBAN,4.0,2,0.7798658092837062
ACO-WBAN,4.0,3,0.7833823684483734
ACO-WBAN,4.0,4,0.7789279137945484
ACO-WBAN,4.0,5,0.7634889090573459
ACO-WBAN,4.0,6,0.7780774345651681
ACO-WBAN,4.0,7,0.7801081854287747
ACO-WBAN,4.0,8,0.7785531471771836
ACO-WBAN,4.0,9,0.7685890681881943
ACO-WBAN,4.0,10,0.776607950274969
ACO-WBAN,4.0,11,0.7814524902212674
ACO-WBAN,4.0,12,0.7780241873657598
ACO-WBAN,4.0,13,0.7703116701537276
ACO-WBAN,4.0,14,0.764799797195051
ACO-WBAN,4.0,15,0.7808399643505753
ACO-WBAN,4.0,16,0.7736843326380831
ACO-WBAN,4.0,17,0.7818029142568653
ACO-WBAN,4.0,18,0.7690901817053034
ACO-WBAN,4.0,19,0.771734117197676
ACO-WBAN,4.0,20,0.7771128616739345
ACO-WBAN,4.0,21,0.7632041547836654
ACO-WBAN,4.0,22,0.7809105898684731
ACO-WBAN,4.0,23,0.7777879365857652
ACO-WBAN,4.0,24,0.7678443853874902
ACO-WBAN,4.0,25,0.7682712653324171
ACO-WBAN,4.0,26,0.7698059239787081
ACO-WBAN,4.0,27,0.775311256654542
ACO-WBAN,4.0,28,0.7565370733040928
ACO-WBAN,4.0,29,0.7793471914858493
M-ATTEMPT,4.0,0,0.6756773388030689
M-ATTEMPT,4.0,1,0.6956242757033566
M-ATTEMPT,4.0,2,0.6928488721989646
M-ATTEMPT,4.0,3,0.6913504597753741
M-ATTEMPT,4.0,4,0.6775787061228133
M-ATTEMPT,4.0,5,0.6858797565270566
M-ATTEMPT,4.0,6,0.6971163099371193
M-ATTEMPT,4.0,7,0.6912672428374489
M-ATTEMPT,4.0,8,0.6833093228330281
M-ATTEMPT,4.0,9,0.7048081092650054
M-ATTEMPT,4.0,10,0.6827823325431038
M-ATTEMPT,4.0,11,0.6864727025071764
M-ATTEMPT,4.0,12,0.6981497002667406
M-ATTEMPT,4.0,13,0.6687169058287006
M-ATTEMPT,4.0,14,0.7008325277148612
M-ATTEMPT,4.0,15,0.6933136479718535
M-ATTEMPT,4.0,16,0.6849823372811649
M-ATTEMPT,4.0,17,0.7031329521604389
M-ATTEMPT,4.0,18,0.7043063974945073
M-ATTEMPT,4.0,19,0.6843289891946847
M-ATTEMPT,4.0,20,0.6891329317578426
M-ATTEMPT,4.0,21,0.6836474640758091
M-ATTEMPT,4.0,22,0.6850509881283533
M-ATTEMPT,4.0,23,0.7015359453237998
M-ATTEMPT,4.0,24,0.6879036125416877
M-ATTEMPT,4.0,25,0.6997341414542402
M-ATTEMPT,4.0,26,0.6911597761578105
M-ATTEMPT,4.0,27,0.6961016652558024
M-ATTEMPT,4.0,28,0.6944898141276638
M-ATTEMPT,4.0,29,0.6748325793797939
AODV,4.0,0,0.583106891912958
AODV,4.0,1,0.5641717824736491
AODV,4.0,2,0.5670652628322261
AODV,4.0,3,0.5749622855593642
AODV,4.0,4,0.5673239974973584
AODV,4.0,5,0.5732891602520066
AODV,4.0,6,0.5586747553224806
AODV,4.0,7,0.5884975556233787
AODV,4.0,8,0.5912375818438087
AODV,4.0,9,0.572535082904095
AODV,4.0,10,0.5600332038387843
AODV,4.0,11,0.571975296772156
AODV,4.0,12,0.5779959243932159
AODV,4.0,13,0.5801546661503906
AODV,4.0,14,0.5731192447589274
AODV,4.0,15,0.5672625851907076
AODV,4.0,16,0.5699913969438339
AODV,4.0,17,0.5654831427405019
AODV,4.0,18,0.5599557069784525
AODV,4.0,19,0.5816493082244855
AODV,4.0,20,0.5719085419853406
AODV,4.0,21,0.5538209164737158
AODV,4.0,22,0.5928001635678395
AODV,4.0,23,0.5890874191757759
AODV,4.0,24,0.5747234145464772
AODV,4.0,25,0.5863896473563128
AODV,4.0,26,0.5570914492199647
AODV,4.0,27,0.5758245829876999
AODV,4.0,28,0.564787581556602
AODV,4.0,29,0.5744003687410493
